Aube|21|47|4E387_203|Troyes|1801 - 1802|Naissance|353|https://www.archives-aube.fr/_recherche-images/download/395370/image/65363/0/full/max/0/default.jpg
Aube|21|50|4E387_206|Troyes|1803 - 1805|Naissance|408|https://www.archives-aube.fr/_recherche-images/download/395373/image/65366/0/full/max/0/default.jpg
Aube|21|51|4E387_207|Troyes|1805 - 1806|Naissance|897|https://www.archives-aube.fr/_recherche-images/download/395374/image/65367/0/full/max/0/default.jpg
Aube|21|58|4E387_315|Troyes|1823 - 1823|Mariage|235|https://www.archives-aube.fr/_recherche-images/download/395481/image/65474/0/full/max/0/default.jpg
Aube|21|61|4E387_472|Troyes|1828 - 1842|Mariage|412|https://www.archives-aube.fr/_recherche-images/download/395689/image/65682/0/full/max/0/default.jpg
Aube|21|64|4E387_249|Troyes|1848 - 1848|Naissance|247|https://www.archives-aube.fr/_recherche-images/download/395416/image/65409/0/full/max/0/default.jpg
Aube|21|65|4E387_442|Troyes|1860 - 1860|Décès|260|https://www.archives-aube.fr/_recherche-images/download/395609/image/65602/0/full/max/0/default.jpg
Aube|21|66|4E387_450|Troyes|1er janvier au 3 mai 1868|Décès|100|https://www.archives-aube.fr/_recherche-images/download/395617/image/65610/0/full/max/0/default.jpg
Aube|21|69|4E387_283|Troyes|1882 - 1882|Naissance|353|https://www.archives-aube.fr/_recherche-images/download/395450/image/65443/0/full/max/0/default.jpg
Aube|21|71|4E387_489|Troyes|1886 - 1886|Mariage|426|https://www.archives-aube.fr/_recherche-images/download/395643/image/65636/0/full/max/0/default.jpg
Aube|21|73|4E387_499|Troyes|1889 - 1889|Décès|366|https://www.archives-aube.fr/_recherche-images/download/395654/image/65647/0/full/max/0/default.jpg
Aube|21|74|4E387_500|Troyes|1890 - 1890|Naissance|359|https://www.archives-aube.fr/_recherche-images/download/395655/image/65648/0/full/max/0/default.jpg
Aube|21|77|4E387_504|Troyes|1891 - 1891|Mariage|416|https://www.archives-aube.fr/_recherche-images/download/395659/image/65652/0/full/max/0/default.jpg
Aube|21|80|387_E_347|Troyes|1899 - 1899|Mariage|398|https://www.archives-aube.fr/_recherche-images/download/395696/image/65689/0/full/max/0/default.jpg
