4E006 40|Arcis-sur-Aube|1923 - 1924|Mariage|47|https://www.archives-aube.fr/_recherche-images/download/1457638/image/117595/0/full/max/0/default.jpg
4E006 42|Arcis-sur-Aube|1925 - 1930|Décès|77|https://www.archives-aube.fr/_recherche-images/download/1590271/image/136804/0/full/max/0/default.jpg
4E006 40|Arcis-sur-Aube|1925 - 1929|Mariage|60|https://www.archives-aube.fr/_recherche-images/download/1591563/image/137450/0/full/max/0/default.jpg
4E00701|Arconville|1721 - 1792|Baptême, Mariage, Sépulture|361|https://www.archives-aube.fr/_recherche-images/download/304339/image/29410/0/full/max/0/default.jpg
4E00705|Arconville|1793 - 1860|Mariage|249|https://www.archives-aube.fr/_recherche-images/download/304342/image/29413/0/full/max/0/default.jpg
4E00707|Arconville|1861 - 1889|Mariage|136|https://www.archives-aube.fr/_recherche-images/download/304344/image/29415/0/full/max/0/default.jpg
4E007 11|Arconville|1890 - 1915|Mariage|87|https://www.archives-aube.fr/_recherche-images/download/309963/image/35028/0/full/max/0/default.jpg
4 E 7 11|Arconville|1916 - 1919|Mariage|9|https://www.archives-aube.fr/_recherche-images/download/312591/image/37655/0/full/max/0/default.jpg
4E007 11|Arconville|1920 - 1922|Mariage|12|https://www.archives-aube.fr/_recherche-images/download/1397512/image/102182/0/full/max/0/default.jpg
4 E 7/10|Arconville|1923 - 1925|Naissance|10|https://www.archives-aube.fr/_recherche-images/download/1457640/image/117597/0/full/max/0/default.jpg
4E007 11|Arconville|1923 - 1924|Mariage|8|https://www.archives-aube.fr/_recherche-images/download/1457641/image/117598/0/full/max/0/default.jpg
4E007 12|Arconville|1925 - 1930|Décès|15|https://www.archives-aube.fr/_recherche-images/download/1590272/image/136805/0/full/max/0/default.jpg
4E007 11|Arconville|1925 - 1930|Mariage|13|https://www.archives-aube.fr/_recherche-images/download/1591564/image/137451/0/full/max/0/default.jpg
4E00801|Argançon|1648 - 1721|Baptême, Mariage, Sépulture|459|https://www.archives-aube.fr/_recherche-images/download/304347/image/29418/0/full/max/0/default.jpg
4E00802|Argançon|1721 - 1792|Baptême, Mariage, Sépulture|426|https://www.archives-aube.fr/_recherche-images/download/304348/image/29419/0/full/max/0/default.jpg
4E00806|Argançon|1793 - 1860|Mariage|275|https://www.archives-aube.fr/_recherche-images/download/304352/image/29423/0/full/max/0/default.jpg
4E00809|Argançon|1861 - 1889|Mariage|135|https://www.archives-aube.fr/_recherche-images/download/304355/image/29426/0/full/max/0/default.jpg
4E008 12|Argançon|1890 - 1915|Mariage|91|https://www.archives-aube.fr/_recherche-images/download/309966/image/35031/0/full/max/0/default.jpg
